source file,source file size (B),encryption algorithm,compression algorithm,order,encryption time (ms),compression time (ms),encrypted and compressed file size (B),decompression time (ms),decryption time (ms),intermediate write time(ms),intermediate read time(ms),final write time(ms),first intermediate size (after first operation) (B),initial characterization - mean,initial characterization - std,initial characterization - max,initial characterization - total keys,after encryption characterization - mean,after encryption characterization - std,after encryption characterization - max,after encryption characterization - total keys,repetition #
enwik8_10mb.txt,10239975,Fernet,lzma,Encryption First,68.11308860778809,5525.4175662994385,10454844,859.7569465637207,127.5327205657959,7.061481475830078,15.199899673461914,4.07099723815918,13653421,1.776506461368497,6.578013166088031,1635,720513,1.0,0.0,1,1706673,7
enwik8_10mb.txt,10239975,NaCl,NoZip,Encryption First,32.92727470397949,0.9858608245849609,10240015,0.0,24.995803833007812,4.013776779174805,9.993314743041992,3.9958953857421875,10240048,1.776506461368497,6.578013166088031,1635,720513,1.0,0.0,1,1280001,7
enwik8_10mb.txt,10239975,NaCl,bzip,Encryption First,23.222923278808594,1441.6301250457764,10285056,534.8379611968994,35.00056266784668,5.006551742553711,11.003732681274414,4.009723663330078,10240048,1.776506461368497,6.578013166088031,1635,720513,1.0,0.0,1,1280001,7
enwik8_10mb.txt,10239975,NaCl,gzip,Encryption First,22.00150489807129,426.5925884246826,10243158,13.082504272460938,28.28359603881836,4.9991607666015625,8.007526397705078,5.992650985717773,10240048,1.776506461368497,6.578013166088031,1635,720513,1.0,0.0,1,1280001,7
enwik8_10mb.txt,10239975,NaCl,zip,Encryption First,23.715496063232422,286.0679626464844,10243246,16.986608505249023,25.007247924804688,4.003047943115234,19.964933395385742,3.992795944213867,10240048,1.776506461368497,6.578013166088031,1635,720513,1.0,0.0,1,1280001,7
enwik8_10mb.txt,10239975,NaCl,lzma,Encryption First,24.985790252685547,3245.551586151123,10240584,12.99738883972168,27.9998779296875,4.990339279174805,9.002447128295898,4.001855850219727,10240048,1.776506461368497,6.578013166088031,1635,720513,1.0,0.0,1,1280001,7
enwik8_10mb.txt,10239975,AES,NoZip,Encryption First,247.82419204711914,0.0,10239991,0.0,252.3808479309082,4.010915756225586,7.997035980224609,2.9976367950439453,10240024,1.776506461368497,6.578013166088031,1635,720513,1.0,0.0,1,1279998,7
enwik8_10mb.txt,10239975,AES,bzip,Encryption First,215.73638916015625,1477.302074432373,10285252,550.9929656982422,252.044677734375,4.000186920166016,10.007381439208984,3.999948501586914,10240024,1.776506461368497,6.578013166088031,1635,720513,1.0,0.0,1,1279998,7
enwik8_10mb.txt,10239975,AES,gzip,Encryption First,253.16762924194336,407.02176094055176,10243134,15.9912109375,385.6699466705322,5.000114440917969,14.289379119873047,7.012128829956055,10240024,1.776506461368497,6.578013166088031,1635,720513,1.0,0.0,1,1279998,7
enwik8_10mb.txt,10239975,AES,zip,Encryption First,240.56196212768555,275.0437259674072,10243222,18.188953399658203,252.42114067077637,3.988027572631836,9.958505630493164,5.023002624511719,10240024,1.776506461368497,6.578013166088031,1635,720513,1.0,0.0,1,1279998,7
enwik8_10mb.txt,10239975,AES,lzma,Encryption First,238.6012077331543,2993.1750297546387,10240560,13.007640838623047,258.9898109436035,3.9777755737304688,9.02557373046875,3.9980411529541016,10240024,1.776506461368497,6.578013166088031,1635,720513,1.0,0.0,1,1279998,7
enwik8_95mb.txt,101128023,NoEnc,NoZip,Compression First,0.0,0.0,101128023,0.0,0.0,516.118049621582,90.95501899719238,589.5063877105713,101128056,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,Fernet,NoZip,Compression First,739.2432689666748,0.0,134837452,3.940582275390625,707.9286575317383,723.8554954528809,58.35294723510742,537.4104976654053,101128056,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,NaCl,NoZip,Compression First,252.51412391662598,0.0,101128063,4.003763198852539,207.0622444152832,917.914867401123,45.914411544799805,406.71801567077637,101128056,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,AES,NoZip,Compression First,2768.2719230651855,0.0,101128039,4.000186920166016,2508.4333419799805,383.6400508880615,40.186166763305664,476.975679397583,101128056,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,NoEnc,bzip,Compression First,4.00233268737793,7984.469652175903,29037374,2956.500291824341,3.9641857147216797,125.17166137695312,15.475749969482422,468.80149841308594,29037407,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,Fernet,bzip,Compression First,223.9990234375,7725.838661193848,38716580,2937.605619430542,197.9978084564209,114.96925354003906,26.987314224243164,527.4467468261719,29037407,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,NaCl,bzip,Compression First,66.00093841552734,7735.78953742981,29037414,2941.084861755371,68.4976577758789,69.61870193481445,13.993501663208008,525.4850387573242,29037407,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,AES,bzip,Compression First,733.0915927886963,7681.881427764893,29037390,4422.8198528289795,723.1128215789795,78.48548889160156,13.987302780151367,467.12350845336914,29037407,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,NoEnc,gzip,Compression First,2.0210742950439453,6562.45756149292,36559305,583.1384658813477,1.0104179382324219,106.46581649780273,23.07271957397461,463.1037712097168,36559338,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,Fernet,gzip,Compression First,263.4692192077637,6181.988954544067,48745828,457.65018463134766,262.2029781341553,172.25074768066406,34.09314155578613,397.07112312316895,36559338,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,NaCl,gzip,Compression First,92.03982353210449,6552.963972091675,36559345,454.8642635345459,71.99811935424805,98.69146347045898,18.064260482788086,545.8927154541016,36559338,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,AES,gzip,Compression First,914.4315719604492,6846.696138381958,36559321,445.57762145996094,934.1392517089844,86.64536476135254,18.985271453857422,364.86101150512695,36559338,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,NoEnc,zip,Compression First,2.9990673065185547,5494.803190231323,36634919,500.9806156158447,0.9999275207519531,111.43946647644043,18.961429595947266,439.1772747039795,36634952,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,Fernet,zip,Compression First,263.3366584777832,5078.9923667907715,48846648,541.3293838500977,263.95654678344727,187.52479553222656,22.990942001342773,369.02689933776855,36634952,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,NaCl,zip,Compression First,92.14401245117188,5267.165422439575,36634959,523.496150970459,71.96950912475586,95.56388854980469,16.00480079650879,368.6683177947998,36634952,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,AES,zip,Compression First,1159.4445705413818,5985.71252822876,36634935,500.6704330444336,902.1975994110107,108.00290107727051,18.009424209594727,447.69954681396484,36634952,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,NoEnc,lzma,Compression First,2.9914379119873047,62957.65018463135,26434536,1611.4559173583984,1.9366741180419922,62.11447715759277,16.062498092651367,426.03278160095215,26434569,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,Fernet,lzma,Compression First,186.2812042236328,63274.10411834717,35246136,1554.1048049926758,195.93358039855957,113.8148307800293,15.985727310180664,495.5470561981201,26434569,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,NaCl,lzma,Compression First,65.00864028930664,62843.916177749634,26434576,1809.2498779296875,54.963111877441406,157.06181526184082,18.014192581176758,804.2449951171875,26434569,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,AES,lzma,Compression First,652.0378589630127,62373.568534851074,26434552,1539.6063327789307,640.6631469726562,51.0404109954834,15.987873077392578,496.14572525024414,26434569,2.862630014017623,25.386795037828584,15870,4415870,N/A,N/A,N/A,N/A,7
enwik8_95mb.txt,101128023,NoEnc,NoZip,Encryption First,0.0,0.0,101128023,0.9999275207519531,0.0,464.3397331237793,108.87646675109863,519.8371410369873,101128056,2.862630014017623,25.386795037828584,15870,4415870,2.862630014017623,25.386795037828584,15870,4415870,7
enwik8_95mb.txt,101128023,NoEnc,bzip,Encryption First,0.0,7857.944488525391,29037374,3170.4750061035156,5.998849868774414,72.09014892578125,15.013933181762695,544.2905426025391,101128056,2.862630014017623,25.386795037828584,15870,4415870,2.862630014017623,25.386795037828584,15870,4415870,7
enwik8_95mb.txt,101128023,NoEnc,gzip,Encryption First,0.0,6317.428112030029,36559305,504.91786003112793,5.940437316894531,126.58452987670898,36.09275817871094,485.2008819580078,101128056,2.862630014017623,25.386795037828584,15870,4415870,2.862630014017623,25.386795037828584,15870,4415870,7
enwik8_95mb.txt,101128023,NoEnc,zip,Encryption First,0.0,5004.864692687988,36634919,458.52208137512207,2.9947757720947266,116.26100540161133,19.936561584472656,535.022497177124,101128056,2.862630014017623,25.386795037828584,15870,4415870,2.862630014017623,25.386795037828584,15870,4415870,7
enwik8_95mb.txt,101128023,NoEnc,lzma,Encryption First,0.0,62366.52970314026,26434536,1533.048152923584,4.001617431640625,139.65272903442383,21.992206573486328,849.069356918335,101128056,2.862630014017623,25.386795037828584,15870,4415870,2.862630014017623,25.386795037828584,15870,4415870,7
enwik8_95mb.txt,101128023,Fernet,NoZip,Encryption First,726.4044284820557,0.0,134837452,1.0073184967041016,740.9088611602783,661.4530086517334,61.01727485656738,491.6050434112549,134837485,2.862630014017623,25.386795037828584,15870,4415870,1.0000001779921277,0.0004218910950505803,2,16854678,7
enwik8_95mb.txt,101128023,Fernet,bzip,Encryption First,724.5891094207764,11538.180112838745,101835703,6660.363435745239,719.4488048553467,469.3315029144287,40.99893569946289,523.2381820678711,134837485,2.862630014017623,25.386795037828584,15870,4415870,1.0,0.0,1,16854681,7
enwik8_95mb.txt,101128023,Fernet,gzip,Encryption First,735.2948188781738,6336.613655090332,102143512,558.3152770996094,732.93137550354,501.880407333374,42.9990291595459,443.97997856140137,134837485,2.862630014017623,25.386795037828584,15870,4415870,1.0000000593307021,0.00024357893729616233,2,16854680,7
enwik8_95mb.txt,101128023,Fernet,zip,Encryption First,733.1995964050293,6130.4309368133545,102143956,656.3694477081299,755.744218826294,560.997486114502,40.17996788024902,467.53478050231934,134837485,2.862630014017623,25.386795037828584,15870,4415870,1.0,0.0,1,16854681,7
enwik8_95mb.txt,101128023,Fernet,lzma,Encryption First,747.8175163269043,60974.933385849,103250780,6536.613464355469,730.546236038208,1247.168779373169,42.0839786529541,423.5272407531738,134837485,2.862630014017623,25.386795037828584,15870,4415870,1.0000000593307021,0.0002435789372961627,2,16854680,7
enwik8_95mb.txt,101128023,NaCl,NoZip,Encryption First,328.8755416870117,6.000757217407227,101128063,3.921985626220703,222.3813533782959,503.56483459472656,46.99516296386719,369.1997528076172,101128096,2.862630014017623,25.386795037828584,15870,4415870,1.0,0.0,1,12641007,7
enwik8_95mb.txt,101128023,NaCl,bzip,Encryption First,228.9435863494873,14817.331314086914,101578691,5622.950553894043,202.86273956298828,574.6097564697266,57.401418685913086,499.7274875640869,101128096,2.862630014017623,25.386795037828584,15870,4415870,1.0,0.0,1,12641007,7
enwik8_95mb.txt,101128023,NaCl,gzip,Encryption First,236.77992820739746,2875.8630752563477,101158931,137.00175285339355,210.2830410003662,430.81068992614746,47.93143272399902,434.3268871307373,101128096,2.862630014017623,25.386795037828584,15870,4415870,1.0,0.0,1,12641007,7
enwik8_95mb.txt,101128023,NaCl,zip,Encryption First,246.40536308288574,2937.476396560669,101159019,171.952486038208,205.23500442504883,493.06440353393555,50.071001052856445,536.2613201141357,101128096,2.862630014017623,25.386795037828584,15870,4415870,1.0,0.0,1,12641007,7
enwik8_95mb.txt,101128023,NaCl,lzma,Encryption First,229.1586399078369,39870.83983421326,101133132,116.99366569519043,199.9533176422119,411.1289978027344,45.087575912475586,509.0901851654053,101128096,2.862630014017623,25.386795037828584,15870,4415870,1.0,0.0,1,12641007,7
enwik8_95mb.txt,101128023,AES,NoZip,Encryption First,2437.6370906829834,8.99362564086914,101128039,3.9544105529785156,2487.572193145752,952.2554874420166,61.080217361450195,397.2125053405762,101128072,2.862630014017623,25.386795037828584,15870,4415870,1.0,0.0,1,12641004,7
enwik8_95mb.txt,101128023,AES,bzip,Encryption First,2922.994375228882,15156.140089035034,101575181,5355.988264083862,2909.173011779785,556.6895008087158,48.01464080810547,475.8920669555664,101128072,2.862630014017623,25.386795037828584,15870,4415870,1.0,0.0,1,12641004,7
enwik8_95mb.txt,101128023,AES,gzip,Encryption First,2490.61918258667,2894.6995735168457,101158907,110.38064956665039,2455.4736614227295,1932.5339794158936,37.06765174865723,378.2660961151123,101128072,2.862630014017623,25.386795037828584,15870,4415870,1.0,0.0,1,12641004,7
enwik8_95mb.txt,101128023,AES,zip,Encryption First,2802.287817001343,3284.9581241607666,101158995,156.04829788208008,2446.2387561798096,480.12781143188477,42.94013977050781,427.295446395874,101128072,2.862630014017623,25.386795037828584,15870,4415870,1.0,0.0,1,12641004,7
enwik8_95mb.txt,101128023,AES,lzma,Encryption First,2479.3832302093506,39776.18432044983,101133108,117.94424057006836,2468.97029876709,488.0955219268799,39.94441032409668,461.4992141723633,101128072,2.862630014017623,25.386795037828584,15870,4415870,1.0,0.0,1,12641004,7
10_mb.pdf,11081517,NoEnc,NoZip,Compression First,0.0,0.0,11081517,0.0,0.0,4.990577697753906,19.256591796875,2.991199493408203,11081550,1.8577381335564997,18.514128255525925,14327,745632,N/A,N/A,N/A,N/A,8
10_mb.pdf,11081517,Fernet,NoZip,Compression First,96.84562683105469,0.0,14775436,0.9992122650146484,83.95552635192871,9.107112884521484,19.449710845947266,3.9832592010498047,11081550,1.8577381335564997,18.514128255525925,14327,745632,N/A,N/A,N/A,N/A,8
10_mb.pdf,11081517,NaCl,NoZip,Compression First,27.013301849365234,0.0,11081557,0.9970664978027344,39.999961853027344,4.176855087280273,9.922266006469727,2.99072265625,11081550,1.8577381335564997,18.514128255525925,14327,745632,N/A,N/A,N/A,N/A,8
10_mb.pdf,11081517,AES,NoZip,Compression First,307.67035484313965,0.0,11081533,0.0,276.0777473449707,6.979465484619141,14.99032974243164,3.937959671020508,11081550,1.8577381335564997,18.514128255525925,14327,745632,N/A,N/A,N/A,N/A,8
10_mb.pdf,11081517,NoEnc,bzip,Compression First,0.9996891021728516,2658.348798751831,7747044,503.3719539642334,0.9784698486328125,3.0243396759033203,9.004831314086914,4.020452499389648,7747077,1.8577381335564997,18.514128255525925,14327,745632,N/A,N/A,N/A,N/A,8
10_mb.pdf,11081517,Fernet,bzip,Compression First,51.88751220703125,2577.5113105773926,10329484,513.2830142974854,39.971113204956055,4.057645797729492,7.963895797729492,5.023717880249023,7747077,1.8577381335564997,18.514128255525925,14327,745632,N/A,N/A,N/A,N/A,8
